"","Day","Hr","ActFrcst","GenFrac","Date"
"4016",92,13,2,0.324591934685935,2017-05-19
"4017",93,13,2,0.0906500792407624,2017-05-20
"4018",94,13,2,0.00263803181218338,2017-05-21
"4019",95,13,2,0.0699012686894945,2017-05-22
"4020",96,13,2,0.0654532270133787,2017-05-23
"4021",97,13,2,0.0386358289783476,2017-05-24
"4022",98,13,2,0.219566028387452,2017-05-25
"4023",99,13,2,0.0173194123676678,2017-05-26
"4024",100,13,2,0.21319753813031,2017-05-27
"4025",101,13,2,0.157028774293476,2017-05-28
"4026",102,13,2,0.324434476883609,2017-05-29
"4027",103,13,2,0.189505525192188,2017-05-30
"4028",104,13,2,0.157324650520763,2017-05-31
"4029",105,13,2,0.262870665650419,2017-06-01
"4030",106,13,2,0.800185257316751,2017-06-02
"4031",107,13,2,0.0982790359431904,2017-06-03
"4032",108,13,2,0.113729535920715,2017-06-04
"4033",109,13,2,0.0161595597704559,2017-06-05
"4034",1,14,2,0.315605507352633,2017-02-17
"4035",2,14,2,0.689087399356814,2017-02-18
"4036",3,14,2,0.727259720456133,2017-02-19
"4037",4,14,2,0.0576231123450229,2017-02-20
"4038",5,14,2,0.256717967835456,2017-02-21
"4039",6,14,2,0,2017-02-22
"4040",7,14,2,0.0144971259568313,2017-02-23
"4041",8,14,2,0.532678053871949,2017-02-24
"4042",9,14,2,0.0421634226372135,2017-02-25
"4043",10,14,2,0.0401837091345357,2017-02-26
"4044",11,14,2,0.0425755098185692,2017-02-27
"4045",12,14,2,0.253227824159633,2017-02-28
"4046",13,14,2,0.111647752684316,2017-03-01
"4047",14,14,2,0.123359035691146,2017-03-02
"4048",15,14,2,0.476047980026152,2017-03-03
"4049",16,14,2,0.48783827698331,2017-03-04
"4050",17,14,2,0.236375009135982,2017-03-05
"4051",18,14,2,0.433400526020716,2017-03-06
"4052",19,14,2,0.000217388024693554,2017-03-07
"4053",20,14,2,0.327906261313711,2017-03-08
"4054",21,14,2,0.150661363708338,2017-03-09
"4055",22,14,2,0.00315299563015195,2017-03-10
"4056",23,14,2,0.696002578932338,2017-03-11
"4057",24,14,2,0.00236988807392307,2017-03-12
"4058",25,14,2,0.0429237473847735,2017-03-13
"4059",26,14,2,0.184167015707658,2017-03-14
"4060",27,14,2,0.762249160433953,2017-03-15
"4061",28,14,2,0.578493708392198,2017-03-16
"4062",29,14,2,0.097711811008309,2017-03-17
"4063",30,14,2,0.135768754880046,2017-03-18
"4064",31,14,2,0.870773929933649,2017-03-19
"4065",32,14,2,0.0539644152447888,2017-03-20
"4066",33,14,2,0.235262430780521,2017-03-21
"4067",34,14,2,0.47105573308199,2017-03-22
"4068",35,14,2,0.721621132813948,2017-03-23
"4069",36,14,2,0.00878142389483776,2017-03-24
"4070",37,14,2,0.170934230314603,2017-03-25
"4071",38,14,2,0.269777289837964,2017-03-26
"4072",39,14,2,0.227736845238662,2017-03-27
"4073",40,14,2,0.0231599479086765,2017-03-28
"4074",41,14,2,0.256279632518074,2017-03-29
"4075",42,14,2,0.0620196161175183,2017-03-30
"4076",43,14,2,0.120696984302502,2017-03-31
"4077",44,14,2,0.197723849609794,2017-04-01
"4078",45,14,2,0.136755041135286,2017-04-02
"4079",46,14,2,0.975165777320746,2017-04-03
"4080",47,14,2,0.110016364806188,2017-04-04
"4081",48,14,2,0.132040182678399,2017-04-05
"4082",49,14,2,0.533225447338341,2017-04-06
"4083",50,14,2,0.0727692933472774,2017-04-07
"4084",51,14,2,0.286723426391925,2017-04-08
"4085",52,14,2,0.0902191229571329,2017-04-09
"4086",53,14,2,0.0129541406432408,2017-04-10
"4087",54,14,2,0.87447130706846,2017-04-11
"4088",55,14,2,0.724077205898563,2017-04-12
"4089",56,14,2,0.955712455543058,2017-04-13
"4090",57,14,2,0.999783271891574,2017-04-14
"4091",58,14,2,0.136367475639835,2017-04-15
"4092",59,14,2,0.405186322752123,2017-04-16
"4093",60,14,2,0.558957088533875,2017-04-17
"4094",61,14,2,0.363261131148674,2017-04-18
"4095",62,14,2,0.0283279385632605,2017-04-19
"4096",63,14,2,0.791174379042565,2017-04-20
"4097",64,14,2,0.249107536045101,2017-04-21
"4098",65,14,2,0.393499695279693,2017-04-22
"4099",66,14,2,0.0292700374792545,2017-04-23
"4100",67,14,2,0.0787487518652287,2017-04-24
"4101",68,14,2,0.37889901565581,2017-04-25
"4102",69,14,2,0.00454524464294448,2017-04-26
"4103",70,14,2,0.00693964715370345,2017-04-27
"4104",71,14,2,0.0324725790895236,2017-04-28
"4105",72,14,2,0.594768951258028,2017-04-29
"4106",73,14,2,0.845877298867222,2017-04-30
"4107",74,14,2,0.768997610598515,2017-05-01
"4108",75,14,2,0.710817858079917,2017-05-02
"4109",76,14,2,0.295693598639989,2017-05-03
"4110",77,14,2,0.0776904804824391,2017-05-04
"4111",78,14,2,0.0081459121233804,2017-05-05
"4112",79,14,2,0.0349195520207283,2017-05-06
"4113",80,14,2,0.458098207643196,2017-05-07
"4114",81,14,2,0.659407428868769,2017-05-08
"4115",82,14,2,0.175291358581631,2017-05-09
"4116",83,14,2,0.865405140197892,2017-05-10
"4117",84,14,2,0.94471264239623,2017-05-11
"4118",85,14,2,0.523320299178919,2017-05-12
"4119",86,14,2,0.418971393125932,2017-05-13
"4120",87,14,2,0.319872877293225,2017-05-14
"4121",88,14,2,0.206266686572208,2017-05-15
"4122",89,14,2,0.0495678878767658,2017-05-16
"4123",90,14,2,0.170999343620717,2017-05-17
"4124",91,14,2,0.679389407029343,2017-05-18
"4125",92,14,2,0.34264336109711,2017-05-19
"4126",93,14,2,0.0531224010881805,2017-05-20
"4127",94,14,2,0.00507160805561552,2017-05-21
"4128",95,14,2,0.0784681085733738,2017-05-22
"4129",96,14,2,0.0741456945408917,2017-05-23
"4130",97,14,2,0.053238370644739,2017-05-24
"4131",98,14,2,0.277497261246546,2017-05-25
"4132",99,14,2,0.0212461695325131,2017-05-26
"4133",100,14,2,0.250939768609642,2017-05-27
"4134",101,14,2,0.193573138058233,2017-05-28
"4135",102,14,2,0.32796992895405,2017-05-29
"4136",103,14,2,0.22133176130453,2017-05-30
"4137",104,14,2,0.114437598268425,2017-05-31
"4138",105,14,2,0.33836902693299,2017-06-01
"4139",106,14,2,0.806200853638381,2017-06-02
"4140",107,14,2,0.0682021648502388,2017-06-03
"4141",108,14,2,0.107697671860608,2017-06-04
"4142",109,14,2,0.0265814369870136,2017-06-05
"4143",1,15,2,0.365648528957203,2017-02-17
"4144",2,15,2,0.878203435679959,2017-02-18
"4145",3,15,2,0.766214703993039,2017-02-19
"4146",4,15,2,0.0882545443036659,2017-02-20
"4147",5,15,2,0.250415543400256,2017-02-21
"4148",6,15,2,0,2017-02-22
"4149",7,15,2,0.0179383771985047,2017-02-23
"4150",8,15,2,0.900881130304074,2017-02-24
"4151",9,15,2,0.0812557062272773,2017-02-25
"4152",10,15,2,0.0732559483768958,2017-02-26
"4153",11,15,2,0.0416740667280476,2017-02-27
"4154",12,15,2,0.333722894957272,2017-02-28
"4155",13,15,2,0.0834920266819878,2017-03-01
"4156",14,15,2,0.150231223560544,2017-03-02
"4157",15,15,2,0.614213632336399,2017-03-03
"4158",16,15,2,0.569807413649779,2017-03-04
"4159",17,15,2,0.179856581600073,2017-03-05
"4160",18,15,2,0.554513958509206,2017-03-06
"4161",19,15,2,0,2017-03-07
"4162",20,15,2,0.501078991738423,2017-03-08
"4163",21,15,2,0.107398977280693,2017-03-09
"4164",22,15,2,0.00411504224563369,2017-03-10
"4165",23,15,2,0.722089568623661,2017-03-11
"4166",24,15,2,0.0010220545659459,2017-03-12
"4167",25,15,2,0.0645351828085716,2017-03-13
"4168",26,15,2,0.210721891638855,2017-03-14
"4169",27,15,2,0.837220954071864,2017-03-15
"4170",28,15,2,0.552506186024232,2017-03-16
"4171",29,15,2,0.116571636795041,2017-03-17
"4172",30,15,2,0.115783584670071,2017-03-18
"4173",31,15,2,0.848530184901911,2017-03-19
"4174",32,15,2,0.026948871004039,2017-03-20
"4175",33,15,2,0.276338281518736,2017-03-21
"4176",34,15,2,0.494295450039471,2017-03-22
"4177",35,15,2,0.813241023434615,2017-03-23
"4178",36,15,2,0.00180474645455976,2017-03-24
"4179",37,15,2,0.250251183015056,2017-03-25
"4180",38,15,2,0.312758720834357,2017-03-26
"4181",39,15,2,0.242281577758068,2017-03-27
"4182",40,15,2,0.021283147054439,2017-03-28
"4183",41,15,2,0.236773707056402,2017-03-29
"4184",42,15,2,0.110426631048449,2017-03-30
"4185",43,15,2,0.0770618408513154,2017-03-31
"4186",44,15,2,0.232577812041806,2017-04-01
"4187",45,15,2,0.27714928664603,2017-04-02
"4188",46,15,2,0.973969602865108,2017-04-03
"4189",47,15,2,0.164042465620145,2017-04-04
"4190",48,15,2,0.0967725961308196,2017-04-05
"4191",49,15,2,0.846202441495296,2017-04-06
"4192",50,15,2,0.051965760530447,2017-04-07
"4193",51,15,2,0.152150802622645,2017-04-08
"4194",52,15,2,0.109449742277946,2017-04-09
"4195",53,15,2,0.0315487387729403,2017-04-10
"4196",54,15,2,0.919442598234677,2017-04-11
"4197",55,15,2,0.815355844932099,2017-04-12
"4198",56,15,2,0.961015791808193,2017-04-13
"4199",57,15,2,0.999174816916626,2017-04-14
"4200",58,15,2,0.122810005100502,2017-04-15
"4201",59,15,2,0.484434593539424,2017-04-16
"4202",60,15,2,0.701395644846877,2017-04-17
"4203",61,15,2,0.294830571228079,2017-04-18
"4204",62,15,2,0.0399155901738058,2017-04-19
"4205",63,15,2,0.824441086166405,2017-04-20
"4206",64,15,2,0.346544008987238,2017-04-21
"4207",65,15,2,0.37067559514377,2017-04-22
"4208",66,15,2,0.0229324044576548,2017-04-23
"4209",67,15,2,0.06698485991314,2017-04-24
"4210",68,15,2,0.322987627873455,2017-04-25
"4211",69,15,2,0.00722033367233001,2017-04-26
"4212",70,15,2,0.00944076688377415,2017-04-27
"4213",71,15,2,0.0486467309869473,2017-04-28
"4214",72,15,2,0.624868113816209,2017-04-29
"4215",73,15,2,0.885378363954299,2017-04-30
"4216",74,15,2,0.787161487790971,2017-05-01
"4217",75,15,2,0.709565773361736,2017-05-02
"4218",76,15,2,0.377745004684871,2017-05-03
"4219",77,15,2,0.0749582097716146,2017-05-04
"4220",78,15,2,0.00936273968020131,2017-05-05
"4221",79,15,2,0.0307875331919397,2017-05-06
"4222",80,15,2,0.55162682760507,2017-05-07
"4223",81,15,2,0.636680223003425,2017-05-08
"4224",82,15,2,0.234044310166162,2017-05-09
"4225",83,15,2,0.935663949816161,2017-05-10
"4226",84,15,2,0.966648544191969,2017-05-11
"4227",85,15,2,0.528944327321626,2017-05-12
"4228",86,15,2,0.447006666249747,2017-05-13
"4229",87,15,2,0.286033053479305,2017-05-14
"4230",88,15,2,0.177825171419662,2017-05-15
"4231",89,15,2,0.0433584810655306,2017-05-16
"4232",90,15,2,0.179453409682658,2017-05-17
"4233",91,15,2,0.693889491048566,2017-05-18
"4234",92,15,2,0.360858359063856,2017-05-19
"4235",93,15,2,0.0362749278223027,2017-05-20
"4236",94,15,2,0.0106684459459641,2017-05-21
"4237",95,15,2,0.0837653412157678,2017-05-22
"4238",96,15,2,0.0868123683367193,2017-05-23
"4239",97,15,2,0.0595716859737905,2017-05-24
"4240",98,15,2,0.269686036761208,2017-05-25
"4241",99,15,2,0.024364766124786,2017-05-26
"4242",100,15,2,0.23655112901323,2017-05-27
"4243",101,15,2,0.214354842741544,2017-05-28
"4244",102,15,2,0.268129040016055,2017-05-29
"4245",103,15,2,0.230324900054863,2017-05-30
"4246",104,15,2,0.0874071557505175,2017-05-31
"4247",105,15,2,0.344685219679428,2017-06-01
"4248",106,15,2,0.753304031073014,2017-06-02
"4249",107,15,2,0.0480317511762262,2017-06-03
"4250",108,15,2,0.126296611704531,2017-06-04
"4251",109,15,2,0.036860731840178,2017-06-05
"4252",1,16,2,0.325660160041066,2017-02-17
"4253",2,16,2,0.933056151082878,2017-02-18
"4254",3,16,2,0.759982191093335,2017-02-19
"4255",4,16,2,0.216966771964405,2017-02-20
"4256",5,16,2,0.229552889165626,2017-02-21
"4257",6,16,2,0,2017-02-22
"4258",7,16,2,0.0275656960721955,2017-02-23
"4259",8,16,2,0.902442993851452,2017-02-24
"4260",9,16,2,0.0966988704965632,2017-02-25
"4261",10,16,2,0.123281841456827,2017-02-26
"4262",11,16,2,0.0369461939307686,2017-02-27
"4263",12,16,2,0.35576807510613,2017-02-28
"4264",13,16,2,0.0635549645538812,2017-03-01
"4265",14,16,2,0.177730404470331,2017-03-02
"4266",15,16,2,0.680263482191897,2017-03-03
"4267",16,16,2,0.660707282628797,2017-03-04
"4268",17,16,2,0.128249832748435,2017-03-05
"4269",18,16,2,0.642120286342858,2017-03-06
"4270",19,16,2,0,2017-03-07
"4271",20,16,2,0.570002895843709,2017-03-08
"4272",21,16,2,0.0737228054234663,2017-03-09
"4273",22,16,2,0.00763074224008541,2017-03-10
"4274",23,16,2,0.714314205923135,2017-03-11
"4275",24,16,2,0.000456573729464789,2017-03-12
"4276",25,16,2,0.0912926891114958,2017-03-13
"4277",26,16,2,0.261650327251507,2017-03-14
"4278",27,16,2,0.877469182109732,2017-03-15
"4279",28,16,2,0.504629094953358,2017-03-16
"4280",29,16,2,0.140642282316988,2017-03-17
"4281",30,16,2,0.10742128916931,2017-03-18
"4282",31,16,2,0.827676263595397,2017-03-19
"4283",32,16,2,0.0125529885836705,2017-03-20
"4284",33,16,2,0.317447241116506,2017-03-21
"4285",34,16,2,0.481846504992538,2017-03-22
"4286",35,16,2,0.871686118226748,2017-03-23
"4287",36,16,2,0.000543497910453397,2017-03-24
"4288",37,16,2,0.319423710639258,2017-03-25
"4289",38,16,2,0.362139847198422,2017-03-26
"4290",39,16,2,0.283944453471183,2017-03-27
"4291",40,16,2,0.0167663168638847,2017-03-28
"4292",41,16,2,0.205049420684202,2017-03-29
"4293",42,16,2,0.165261892345946,2017-03-30
"4294",43,16,2,0.0523410876349502,2017-03-31
"4295",44,16,2,0.242798936242481,2017-04-01
"4296",45,16,2,0.413191971083622,2017-04-02
"4297",46,16,2,0.95535871141754,2017-04-03
"4298",47,16,2,0.238475779218988,2017-04-04
"4299",48,16,2,0.0803765827075094,2017-04-05
"4300",49,16,2,0.947366661664729,2017-04-06
"4301",50,16,2,0.040792988893472,2017-04-07
"4302",51,16,2,0.138176613786863,2017-04-08
"4303",52,16,2,0.136236402860707,2017-04-09
"4304",53,16,2,0.0564100486550783,2017-04-10
"4305",54,16,2,0.938450804713993,2017-04-11
"4306",55,16,2,0.889504794144624,2017-04-12
"4307",56,16,2,0.954824740678801,2017-04-13
"4308",57,16,2,0.999282026453413,2017-04-14
"4309",58,16,2,0.111457898417111,2017-04-15
"4310",59,16,2,0.545337998439848,2017-04-16
"4311",60,16,2,0.834641109556517,2017-04-17
"4312",61,16,2,0.239945246765471,2017-04-18
"4313",62,16,2,0.0582518741084286,2017-04-19
"4314",63,16,2,0.798259296002512,2017-04-20
"4315",64,16,2,0.376616836483664,2017-04-21
"4316",65,16,2,0.359638701035979,2017-04-22
"4317",66,16,2,0.0140031443071449,2017-04-23
"4318",67,16,2,0.0465068864611308,2017-04-24
"4319",68,16,2,0.34449644961543,2017-04-25
"4320",69,16,2,0.0127227192429559,2017-04-26
"4321",70,16,2,0.0146826109334415,2017-04-27
"4322",71,16,2,0.064162388346905,2017-04-28
"4323",72,16,2,0.662117226241673,2017-04-29
"4324",73,16,2,0.895568461403647,2017-04-30
"4325",74,16,2,0.831072889767338,2017-05-01
"4326",75,16,2,0.7119410441794,2017-05-02
"4327",76,16,2,0.414742221425502,2017-05-03
"4328",77,16,2,0.0829249002872426,2017-05-04
"4329",78,16,2,0.00863933626134483,2017-05-05
"4330",79,16,2,0.0280194930730059,2017-05-06
"4331",80,16,2,0.583367025622012,2017-05-07
"4332",81,16,2,0.6088096335895,2017-05-08
"4333",82,16,2,0.316558083883293,2017-05-09
"4334",83,16,2,0.976737358005938,2017-05-10
"4335",84,16,2,0.978308819545206,2017-05-11
"4336",85,16,2,0.592288066158571,2017-05-12
"4337",86,16,2,0.45098590575445,2017-05-13
"4338",87,16,2,0.272865841005337,2017-05-14
"4339",88,16,2,0.150261585855838,2017-05-15
"4340",89,16,2,0.0536239097571092,2017-05-16
"4341",90,16,2,0.226815320248892,2017-05-17
"4342",91,16,2,0.588015609001003,2017-05-18
"4343",92,16,2,0.299995128971202,2017-05-19
"4344",93,16,2,0.0376093513673957,2017-05-20
"4345",94,16,2,0.016745856058236,2017-05-21
"4346",95,16,2,0.0971124690862365,2017-05-22
"4347",96,16,2,0.0904550244895502,2017-05-23
"4348",97,16,2,0.0725409390602923,2017-05-24
"4349",98,16,2,0.269739024100052,2017-05-25
"4350",99,16,2,0.0306102046656996,2017-05-26
"4351",100,16,2,0.272731628052267,2017-05-27
"4352",101,16,2,0.266682600621412,2017-05-28
"4353",102,16,2,0.29100372916187,2017-05-29
"4354",103,16,2,0.263994425477057,2017-05-30
"4355",104,16,2,0.0854804462861876,2017-05-31
"4356",105,16,2,0.408163955278796,2017-06-01
"4357",106,16,2,0.760408925446105,2017-06-02
"4358",107,16,2,0.0431046358391565,2017-06-03
"4359",108,16,2,0.150193522002062,2017-06-04
"4360",109,16,2,0.0528586704477957,2017-06-05
"4361",1,17,2,0.243455290941943,2017-02-17
"4362",2,17,2,0.864680618376663,2017-02-18
"4363",3,17,2,0.712894978764536,2017-02-19
"4364",4,17,2,0.481070907833727,2017-02-20
"4365",5,17,2,0.217515985273465,2017-02-21
"4366",6,17,2,0.00171962605079112,2017-02-22
"4367",7,17,2,0.0351263403161247,2017-02-23
"4368",8,17,2,0.717278737078162,2017-02-24
"4369",9,17,2,0.0687217376098195,2017-02-25
"4370",10,17,2,0.17245405897936,2017-02-26
"4371",11,17,2,0.0343084623897419,2017-02-27
"4372",12,17,2,0.409297162478306,2017-02-28
"4373",13,17,2,0.0474404803200787,2017-03-01
"4374",14,17,2,0.222883462928424,2017-03-02
"4375",15,17,2,0.730458611940268,2017-03-03
"4376",16,17,2,0.696249605714473,2017-03-04
"4377",17,17,2,0.0884830937329337,2017-03-05
"4378",18,17,2,0.703042146963401,2017-03-06
"4379",19,17,2,0,2017-03-07
"4380",20,17,2,0.612783345872487,2017-03-08
"4381",21,17,2,0.0535327006667429,2017-03-09
"4382",22,17,2,0.0153722228507325,2017-03-10
"4383",23,17,2,0.689567639368656,2017-03-11
"4384",24,17,2,0.000239139747699463,2017-03-12
"4385",25,17,2,0.110620605652637,2017-03-13
"4386",26,17,2,0.345113391787238,2017-03-14
"4387",27,17,2,0.927865613977923,2017-03-15
"4388",28,17,2,0.459021125022454,2017-03-16
"4389",29,17,2,0.139806365706294,2017-03-17
"4390",30,17,2,0.120159305567806,2017-03-18
"4391",31,17,2,0.823196998942979,2017-03-19
"4392",32,17,2,0.0116791986766473,2017-03-20
"4393",33,17,2,0.356308422854607,2017-03-21
"4394",34,17,2,0.490156726811297,2017-03-22
"4395",35,17,2,0.897147476570581,2017-03-23
"4396",36,17,2,0.000956614219280062,2017-03-24
"4397",37,17,2,0.39688441249328,2017-03-25
"4398",38,17,2,0.37954981588795,2017-03-26
"4399",39,17,2,0.322325038592124,2017-03-27
"4400",40,17,2,0.0126457782525255,2017-03-28
"4401",41,17,2,0.208856551583783,2017-03-29
"4402",42,17,2,0.191586145113907,2017-03-30
"4403",43,17,2,0.0447028819654688,2017-03-31
"4404",44,17,2,0.252270462414191,2017-04-01
"4405",45,17,2,0.468148019065574,2017-04-02
"4406",46,17,2,0.917010510018643,2017-04-03
"4407",47,17,2,0.309875050141969,2017-04-04
"4408",48,17,2,0.0679706821388016,2017-04-05
"4409",49,17,2,0.965292910344643,2017-04-06
"4410",50,17,2,0.0317147669544152,2017-04-07
"4411",51,17,2,0.278930791288211,2017-04-08
"4412",52,17,2,0.163518316562492,2017-04-09
"4413",53,17,2,0.0843915811443297,2017-04-10
"4414",54,17,2,0.936259297275286,2017-04-11
"4415",55,17,2,0.917112289160721,2017-04-12
"4416",56,17,2,0.953261139120136,2017-04-13
"4417",57,17,2,0.998147303349253,2017-04-14
"4418",58,17,2,0.093167870966429,2017-04-15
"4419",59,17,2,0.608974433334691,2017-04-16
"4420",60,17,2,0.883424230254423,2017-04-17
"4421",61,17,2,0.197433387609059,2017-04-18
"4422",62,17,2,0.0850894164057333,2017-04-19
"4423",63,17,2,0.752160599538285,2017-04-20
"4424",64,17,2,0.424238124620971,2017-04-21
"4425",65,17,2,0.344438633802629,2017-04-22
"4426",66,17,2,0.0110433929367102,2017-04-23
"4427",67,17,2,0.0360940870575683,2017-04-24
"4428",68,17,2,0.340365673591917,2017-04-25
"4429",69,17,2,0.0458778698168306,2017-04-26
"4430",70,17,2,0.0153954631281241,2017-04-27
"4431",71,17,2,0.0838530760248708,2017-04-28
"4432",72,17,2,0.711289161259422,2017-04-29
"4433",73,17,2,0.886236396640246,2017-04-30
"4434",74,17,2,0.796244987905944,2017-05-01
"4435",75,17,2,0.704332071785277,2017-05-02
"4436",76,17,2,0.343424360263336,2017-05-03
"4437",77,17,2,0.0945145552794455,2017-05-04
"4438",78,17,2,0.00680793847149733,2017-05-05
"4439",79,17,2,0.0330582201843835,2017-05-06
"4440",80,17,2,0.582510330791633,2017-05-07
"4441",81,17,2,0.612616754551776,2017-05-08
"4442",82,17,2,0.415607534711055,2017-05-09
"4443",83,17,2,0.984077149166063,2017-05-10
"4444",84,17,2,0.97026702129172,2017-05-11
"4445",85,17,2,0.628753283559875,2017-05-12
"4446",86,17,2,0.474417333105386,2017-05-13
"4447",87,17,2,0.24567724550105,2017-05-14
"4448",88,17,2,0.188831494842461,2017-05-15
"4449",89,17,2,0.0367617667617127,2017-05-16
"4450",90,17,2,0.240460072795913,2017-05-17
"4451",91,17,2,0.483377716795519,2017-05-18
"4452",92,17,2,0.186731874210124,2017-05-19
"4453",93,17,2,0.0460856912814438,2017-05-20
"4454",94,17,2,0.0225389550053201,2017-05-21
"4455",95,17,2,0.104774413680968,2017-05-22
"4456",96,17,2,0.0800848774319786,2017-05-23
"4457",97,17,2,0.0793047222349053,2017-05-24
"4458",98,17,2,0.261730832216991,2017-05-25
"4459",99,17,2,0.0345092421205801,2017-05-26
"4460",100,17,2,0.303135988404762,2017-05-27
"4461",101,17,2,0.269667041441022,2017-05-28
"4462",102,17,2,0.328359194749623,2017-05-29
"4463",103,17,2,0.344443326613427,2017-05-30
"4464",104,17,2,0.0891687500339147,2017-05-31
"4465",105,17,2,0.413105701764534,2017-06-01
"4466",106,17,2,0.773561931799733,2017-06-02
"4467",107,17,2,0.039823043083175,2017-06-03
"4468",108,17,2,0.181405912326998,2017-06-04
"4469",109,17,2,0.0813221854825023,2017-06-05
"4470",1,18,2,0.149779200964895,2017-02-17
"4471",2,18,2,0.870470471142608,2017-02-18
"4472",3,18,2,0.735740212170853,2017-02-19
"4473",4,18,2,0.741432737931843,2017-02-20
"4474",5,18,2,0.217392517694658,2017-02-21
"4475",6,18,2,0.00800731952348202,2017-02-22
"4476",7,18,2,0.0320650048577123,2017-02-23
"4477",8,18,2,0.526012523638534,2017-02-24
"4478",9,18,2,0.060767304333252,2017-02-25
"4479",10,18,2,0.184162665071016,2017-02-26
"4480",11,18,2,0.0502609550132315,2017-02-27
"4481",12,18,2,0.52408135006581,2017-02-28
"4482",13,18,2,0.0429068628803111,2017-03-01
"4483",14,18,2,0.26895737341741,2017-03-02
"4484",15,18,2,0.749747590722984,2017-03-03
"4485",16,18,2,0.713164611801213,2017-03-04
"4486",17,18,2,0.0576642902345757,2017-03-05
"4487",18,18,2,0.631496890752325,2017-03-06
"4488",19,18,2,0,2017-03-07
"4489",20,18,2,0.564850351756719,2017-03-08
"4490",21,18,2,0.0802501224858459,2017-03-09
"4491",22,18,2,0.0449037738304266,2017-03-10
"4492",23,18,2,0.617100808666098,2017-03-11
"4493",24,18,2,0,2017-03-12
"4494",25,18,2,0.117632107392212,2017-03-13
"4495",26,18,2,0.371282117515709,2017-03-14
"4496",27,18,2,0.911436133389533,2017-03-15
"4497",28,18,2,0.307115775882654,2017-03-16
"4498",29,18,2,0.144268144900064,2017-03-17
"4499",30,18,2,0.190940082929435,2017-03-18
"4500",31,18,2,0.815724394463951,2017-03-19
"4501",32,18,2,0.00899421600215452,2017-03-20
"4502",33,18,2,0.394335131052108,2017-03-21
"4503",34,18,2,0.427664890149972,2017-03-22
"4504",35,18,2,0.855526899784573,2017-03-23
"4505",36,18,2,0.0101886390334257,2017-03-24
"4506",37,18,2,0.491180986551423,2017-03-25
"4507",38,18,2,0.411352160951516,2017-03-26
"4508",39,18,2,0.320141380899143,2017-03-27
"4509",40,18,2,0.0130598602209245,2017-03-28
"4510",41,18,2,0.229307480077663,2017-03-29
"4511",42,18,2,0.158752827311518,2017-03-30
"4512",43,18,2,0.0940443663804163,2017-03-31
"4513",44,18,2,0.280545248112131,2017-04-01
"4514",45,18,2,0.500572100674353,2017-04-02
"4515",46,18,2,0.79270907903622,2017-04-03
"4516",47,18,2,0.338099146785402,2017-04-04
"4517",48,18,2,0.0686038450719506,2017-04-05
"4518",49,18,2,0.975641206478847,2017-04-06
"4519",50,18,2,0.0246852589979211,2017-04-07
"4520",51,18,2,0.48455094152644,2017-04-08
"4521",52,18,2,0.249065218181625,2017-04-09
"4522",53,18,2,0.120983463606965,2017-04-10
"4523",54,18,2,0.875301206090595,2017-04-11
"4524",55,18,2,0.876092333967513,2017-04-12
"4525",56,18,2,0.948720230068373,2017-04-13
"4526",57,18,2,0.981376918101765,2017-04-14
"4527",58,18,2,0.0506338510108016,2017-04-15
"4528",59,18,2,0.572796767836528,2017-04-16
"4529",60,18,2,0.826242024865719,2017-04-17
"4530",61,18,2,0.171102855702983,2017-04-18
"4531",62,18,2,0.125590436111646,2017-04-19
"4532",63,18,2,0.643033452770103,2017-04-20
"4533",64,18,2,0.475626973484667,2017-04-21
"4534",65,18,2,0.294951304373862,2017-04-22
"4535",66,18,2,0.018151077320473,2017-04-23
"4536",67,18,2,0.0822060791338423,2017-04-24
"4537",68,18,2,0.298747744518471,2017-04-25
"4538",69,18,2,0.101377872807299,2017-04-26
"4539",70,18,2,0.00965309332973514,2017-04-27
"4540",71,18,2,0.120146043184939,2017-04-28
"4541",72,18,2,0.695251834786835,2017-04-29
"4542",73,18,2,0.824209266856188,2017-04-30
"4543",74,18,2,0.77372490947,2017-05-01
"4544",75,18,2,0.674134351361391,2017-05-02
"4545",76,18,2,0.266734002633838,2017-05-03
"4546",77,18,2,0.10096337947221,2017-05-04
"4547",78,18,2,0.0103116913651286,2017-05-05
"4548",79,18,2,0.07969523108678,2017-05-06
"4549",80,18,2,0.53581385755745,2017-05-07
"4550",81,18,2,0.619778340145371,2017-05-08
"4551",82,18,2,0.479464080631431,2017-05-09
"4552",83,18,2,0.963410640616061,2017-05-10
"4553",84,18,2,0.915587720596775,2017-05-11
"4554",85,18,2,0.624239527113381,2017-05-12
"4555",86,18,2,0.479779301648936,2017-05-13
"4556",87,18,2,0.181316929969367,2017-05-14
"4557",88,18,2,0.22531847423032,2017-05-15
"4558",89,18,2,0.0382211134553823,2017-05-16
"4559",90,18,2,0.224696925292562,2017-05-17
"4560",91,18,2,0.422327086958619,2017-05-18
"4561",92,18,2,0.143531889732266,2017-05-19
"4562",93,18,2,0.0478532975412188,2017-05-20
"4563",94,18,2,0.030615687586931,2017-05-21
"4564",95,18,2,0.0962995713520198,2017-05-22
"4565",96,18,2,0.0692626299510198,2017-05-23
"4566",97,18,2,0.0765304464840077,2017-05-24
"4567",98,18,2,0.254522712914226,2017-05-25
"4568",99,18,2,0.0369137556254621,2017-05-26
"4569",100,18,2,0.255644563431989,2017-05-27
